eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
1570,99,2,p20f54,Datafile processing p20f54 Block 3 event 2,Bri,Esy,Lft,Wide,Wide,78,0.37,521,49,41,41,11.4879265473315,63,78,Correct,Correct,1.00219122478653,265.13725471971,0.37,0.15,1.00219122478653,0.00401818289648904,131.051512667441,0.351351351351351,-112.865120521908,240.120872849145
1571,99,3,p20f54,Datafile processing p20f54 Block 3 event 3,Bri,Hrd,Rgt,Narr,Wide,82,0.49,637,57,53,54,15.615959768391,69,81,Correct,Correct,1.0011708823171,267.606909768537,0.27,0.12,1.0011708823171,0.00745107758308285,129.270583815433,0.037037037037037,138.425209528899,229.592448054887
1572,99,4,p20f54,Datafile processing p20f54 Block 3 event 4,Bri,Esy,Rgt,Wide,Wide,73,0.36,516,45,40,39,15.0478309658608,57,72,Correct,Correct,1.00098599909257,285.61653605607,0.33,0.15,1.00098599909257,0.0113337540746667,127.624326252749,0.0303030303030303,158.60724596021,237.08796298761
1573,99,5,p20f54,Datafile processing p20f54 Block 3 event 5,Bri,Hrd,Lft,Narr,Narr,85,0.46,668,58,51,51,12.2668752504699,70,84,Correct,Correct,1.00147342104935,251.467110897294,0.33,0.14,1.00147342104935,0.00242663174335726,132.85958045096,0.0606060606060606,-102.309523628398,231.893985399798
1574,99,6,p20f54,Datafile processing p20f54 Block 3 event 6,Bri,Esy,Rgt,Narr,Wide,70,0.37,547,45,41,40,15.7246186656021,55,69,Correct,Correct,1.00158800505363,274.652989461605,0.29,0.14,1.00158800505363,0.015146995985802,131.240737142209,0.0344827586206897,140.784973446796,235.628786092197
1575,99,7,p20f54,Datafile processing p20f54 Block 3 event 7,Bri,Hrd,Lft,Narr,Wide,76,0.43,557,52,46,47,13.2843923829359,63,76,Correct,Correct,1.00396641172728,248.049075063962,0.29,0.13,1.00396641172728,0.0137158715508895,120.390953696601,0.344827586206897,-90.815760084673,231.960619486108
1576,99,8,p20f54,Datafile processing p20f54 Block 3 event 8,Bri,Esy,Lft,Wide,Narr,74,0.37,514,46,41,41,12.6032178274397,58,73,Correct,Correct,1.00073716182552,256.70050207334,0.32,0.15,1.00073716182552,0.00287061314060423,127.614611992912,0.3125,-90.1092129506795,240.784546230151
1577,99,9,p20f54,Datafile processing p20f54 Block 3 event 9,Bri,Hrd,Rgt,Narr,Narr,73,0.35,510,46,40,40,12.2142690998373,61,73,Incorrect,Incorrect,1.01169044291707,250.655596998656,0.33,0.12,1.01169044291707,0.035450928134885,127.335801549493,0.0303030303030303,-85.9708197506266,235.22196874737
1578,99,10,p20f54,Datafile processing p20f54 Block 3 event 10,Bri,Hrd,Lft,Wide,Narr,95,0.57,726,67,61,61,12.3063312291233,78,94,Correct,Correct,1.00314651274949,255.736080847579,0.33,0.16,1.00314651274949,0.0171562087018131,118.676286564456,0.575757575757576,-91.4099102522559,239.992224305404
1579,99,11,p20f54,Datafile processing p20f54 Block 3 event 11,Bri,Esy,Lft,Narr,Narr,72,0.35,501,46,39,40,12.1150881786645,58,72,Correct,Correct,1.00536980495304,252.800214753762,0.32,0.14,1.00536980495304,0.0255734277580894,129.207541801515,0.28125,-106.192092073483,230.890364220153
1580,99,12,p20f54,Datafile processing p20f54 Block 3 event 12,Bri,Hrd,Lft,Wide,Wide,74,0.33,538,45,38,38,11.8935259519412,57,74,Correct,Correct,1.00270103533253,263.492380095218,0.36,0.17,1.00270103533253,-0.0109514519163061,125.739434516391,0.694444444444444,-98.8990786814276,245.075475711267
1581,99,13,p20f54,Datafile processing p20f54 Block 3 event 13,Bri,Hrd,Rgt,Wide,Wide,84,0.51,669,59,55,55,17.5939196929996,70,83,Correct,Correct,1.00180322576656,293.351653850749,0.28,0.13,1.00180322576656,0.0119581202840721,128.978052631322,0.0357142857142857,148.951159157578,252.867780924558
1582,99,14,p20f54,Datafile processing p20f54 Block 3 event 14,Bri,Esy,Rgt,Narr,Narr,70,0.4,528,48,44,44,15.8043123833962,56,70,Correct,Correct,1.00159730527628,254.405561567832,0.26,0.14,1.00159730527628,0.0140689429340513,119.485895393415,0.0384615384615385,139.942679987177,212.056371255798
1583,99,15,p20f54,Datafile processing p20f54 Block 3 event 15,Bri,Esy,Lft,Narr,Wide,76,0.39,538,49,43,43,12.1681104917764,61,75,Correct,Correct,1.00173331606569,246.074430534727,0.32,0.14,1.00173331606569,0.00976190634962167,124.134732019999,0.3125,-83.2891475544929,231.208860356629
1584,99,16,p20f54,Datafile processing p20f54 Block 3 event 16,Bri,Hrd,Rgt,Wide,Narr,106,0.32,482,42,35,36,11.7434762205368,54,116,Correct,Incorrect,1.49553227406553,280.145609673837,0.8,0.62,1.49553227406553,0.290096393488042,130.410742638955,0.6,97.0189633630002,264.458219572758
1585,100,1,p20f54,Datafile processing p20f54 Block 4 event 1,Drk,Esy,Rgt,Wide,Wide,76,0.4,469,48,45,43,16.2305425187098,60,75,Correct,Correct,1.00188877407778,307.469209202739,0.32,0.15,1.00188877407778,-0.00290233405513769,107.499061843899,0.78125,188.163525133234,241.533984333136
1586,100,2,p20f54,Datafile processing p20f54 Block 4 event 2,Drk,Esy,Lft,Wide,Wide,77,0.42,534,51,46,46,13.3780242413629,64,77,Correct,Correct,1.0058268986532,262.098769044792,0.31,0.13,1.0058268986532,0.00365169163916011,125.825512206315,0.354838709677419,-94.1008260261307,244.862619971562
1587,100,3,p20f54,Datafile processing p20f54 Block 4 event 3,Drk,Hrd,Rgt,Narr,Narr,77,0.4,555,51,45,45,12.8878112302294,62,76,Incorrect,Incorrect,1.00209375178652,253.298421857646,0.31,0.14,1.00209375178652,0.00876380011120773,115.324075976225,0.290322580645161,-83.2339915317792,241.595011151907
1588,100,4,p20f54,Datafile processing p20f54 Block 4 event 4,Drk,Hrd,Rgt,Wide,Wide,81,0.46,573,54,50,50,16.122141081079,64,80,Correct,Correct,1.00073883491755,281.973088140392,0.3,0.16,1.00073883491755,0.00342535637702014,109.086855387589,0.0333333333333333,159.057248495513,232.591521737564
1589,100,5,p20f54,Datafile processing p20f54 Block 4 event 5,Drk,Hrd,Lft,Wide,Narr,94,0.48,600,56,52,52,14.4937300961328,63,84,Incorrect,Incorrect,1.00164075112561,271.223700225773,0.32,0.21,1.00164075112561,-0.00542504854654776,113.309720077166,0.03125,140.792946176629,226.230372364094
1590,100,6,p20f54,Datafile processing p20f54 Block 4 event 6,Drk,Hrd,Lft,Narr,Wide,85,0.47,636,57,51,51,11.4419670511457,69,85,Correct,Correct,1.00259382954215,246.966628747063,0.34,0.16,1.00259382954215,0.0147291946884845,135.023728288341,0.0588235294117647,-81.2419064617551,233.158359684228
1591,100,7,p20f54,Datafile processing p20f54 Block 4 event 7,Drk,Hrd,Lft,Narr,Narr,105,0.67,858,77,71,71,11.7793393603783,88,105,Correct,Correct,1.00538804060402,254.763167161623,0.34,0.17,1.00538804060402,0.0124212577619674,129.790349404253,0.0294117647058824,-100.473735988319,233.912241629002
1592,100,8,p20f54,Datafile processing p20f54 Block 4 event 8,Drk,Hrd,Lft,Wide,Wide,81,0.48,622,56,51,51,14.3665769419945,67,81,Correct,Correct,1.00410041859018,264.85127139476,0.3,0.14,1.00410041859018,0.00616371288050458,129.240511891507,0.6,-83.8839497910762,252.41343315133
1593,100,9,p20f54,Datafile processing p20f54 Block 4 event 9,Drk,Esy,Lft,Narr,Narr,79,0.46,593,55,50,50,13.898154537076,64,79,Correct,Correct,1.00309368255475,250.007882364007,0.29,0.15,1.00309368255475,0.015691324839068,124.88626040399,0.0344827586206897,-82.9269758155654,235.307998604925
1594,100,10,p20f54,Datafile processing p20f54 Block 4 event 10,Drk,Esy,Rgt,Narr,Narr,72,0.41,574,49,45,44,15.9067360760862,58,72,Correct,Correct,1.00134677563637,267.797662877763,0.28,0.14,1.00134677563637,0.00888622335116406,127.384206960395,0.0357142857142857,139.026871093555,228.438936179415
1595,100,11,p20f54,Datafile processing p20f54 Block 4 event 11,Drk,Hrd,Rgt,Narr,Wide,76,0.45,554,53,49,49,16.6342035887905,62,76,Correct,Correct,1.00080418774151,269.218183774618,0.27,0.14,1.00080418774151,0.00909154795021692,126.595058750335,0.037037037037037,153.721531997737,219.972794579054
1596,100,12,p20f54,Datafile processing p20f54 Block 4 event 12,Drk,Esy,Lft,Wide,Narr,89,0.39,496,46,43,44,16.8139434559554,53,98,Correct,Incorrect,1.84884130310645,224.166610448796,0.54,0.45,1.84884130310645,0.378122057669053,126.652289188689,0.0185185185185185,-68.8812760560408,209.604139812273
1597,100,13,p20f54,Datafile processing p20f54 Block 4 event 13,Drk,Esy,Rgt,Narr,Wide,76,0.43,493,50,47,47,17.8695683039444,60,75,Correct,Correct,1.0017490880405,288.176467875126,0.28,0.15,1.0017490880405,-0.00952369279741974,129.31148721702,0.0357142857142857,165.22260690723,235.477306041193
1598,100,14,p20f54,Datafile processing p20f54 Block 4 event 14,Drk,Esy,Rgt,Wide,Narr,68,0.36,484,44,41,41,18.1503375318157,55,66,Correct,Correct,1.00206083809619,276.793117080491,0.25,0.11,1.00206083809619,0.00288876954183193,134.846087867465,0.04,152.106746503295,231.231796329475
1599,100,15,p20f54,Datafile processing p20f54 Block 4 event 15,Drk,Hrd,Rgt,Wide,Narr,70,0.38,471,46,43,43,18.0973136443632,55,69,Correct,Correct,1.00071443216939,270.250473434167,0.26,0.14,1.00071443216939,-0.00206654084959441,131.90721972332,0.0384615384615385,138.512475010912,231.433680386711
1600,100,16,p20f54,Datafile processing p20f54 Block 4 event 16,Drk,Esy,Lft,Narr,Wide,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00071443216939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1601,101,1,p20f54,Datafile processing p20f54 Block 5 event 1,Bri,Hrd,Rgt,Narr,Wide,87,0.51,646,60,55,54,15.2516379861608,71,86,Correct,Correct,1.00135515114304,276.697664219728,0.32,0.15,1.00135515114304,0.000219504690914522,106.503809211219,0.03125,162.130745194847,223.366367340858
1602,101,2,p20f54,Datafile processing p20f54 Block 5 event 2,Bri,Hrd,Lft,Narr,Narr,78,0.43,545,52,47,47,13.791264526459,62,78,Correct,Correct,1.00737876897479,257.952103474653,0.31,0.16,1.00737876897479,0.0279331745258101,117.560257497709,0.032258064516129,-94.3023473717147,239.123478526394
1603,101,3,p20f54,Datafile processing p20f54 Block 5 event 3,Bri,Hrd,Rgt,Wide,Wide,104,0.68,825,78,73,72,16.6333278201305,93,104,Correct,Incorrect,1.09900594040901,278.257020950556,0.32,0.11,1.09900594040901,0.130982988921891,121.698792423307,0.78125,117.993455295079,252.88599146286
1604,101,4,p20f54,Datafile processing p20f54 Block 5 event 4,Bri,Esy,Rgt,Narr,Wide,74,0.38,495,46,42,41,15.0122328339126,58,73,Correct,Correct,1.00226755433103,278.191417790056,0.32,0.15,1.00226755433103,-0.00190783278335481,116.313879218826,0.0625,170.758577915162,218.988936679652
1605,101,5,p20f54,Datafile processing p20f54 Block 5 event 5,Bri,Esy,Lft,Narr,Narr,86,0.5,605,59,54,54,13.0850029225998,70,85,Correct,Correct,1.00434671135054,254.368255918512,0.31,0.15,1.00434671135054,0.0250809671248351,119.837395365187,0.290322580645161,-81.8829368800749,239.677229776199
1606,101,6,p20f54,Datafile processing p20f54 Block 5 event 6,Bri,Esy,Lft,Wide,Wide,69,0.33,469,44,37,37,13.2133842414565,56,69,Correct,Correct,1.00568627012215,258.076601558878,0.32,0.13,1.00568627012215,0.0159881369357271,123.25198016987,0.5,-95.5827165493492,239.57359331297
1607,101,7,p20f54,Datafile processing p20f54 Block 5 event 7,Bri,Esy,Lft,Wide,Narr,78,0.43,595,52,47,46,13.2556616760473,64,78,Correct,Correct,1.00247190078289,265.630291673122,0.32,0.14,1.00247190078289,0.00854391971695615,124.117574918818,0.5625,-91.4540562658141,249.405410957953
1608,101,8,p20f54,Datafile processing p20f54 Block 5 event 8,Bri,Esy,Rgt,Narr,Narr,70,0.39,470,47,43,43,16.5025405245823,58,70,Correct,Correct,1.00096965888779,275.682318266813,0.27,0.12,1.00096965888779,0.0119418625658828,125.329208624916,0.037037037037037,160.153744987378,223.906260903247
1609,101,9,p20f54,Datafile processing p20f54 Block 5 event 9,Bri,Hrd,Rgt,Narr,Narr,87,0.55,636,63,58,56,16.7891533324591,74,86,Correct,Correct,1.00209525542335,276.988010540192,0.3,0.12,1.00209525542335,0.00350502203652382,127.597086971809,0.0333333333333333,168.594687643794,218.576839612142
1610,101,10,p20f54,Datafile processing p20f54 Block 5 event 10,Bri,Esy,Rgt,Wide,Wide,76,0.44,530,51,48,48,17.2959447051077,61,75,Correct,Correct,1.00208214825243,279.429968338961,0.27,0.14,1.00208214825243,0.00212618536020774,128.681573698912,0.037037037037037,159.431022489923,228.846140808669
1611,101,11,p20f54,Datafile processing p20f54 Block 5 event 11,Bri,Esy,Lft,Narr,Wide,78,0.4,554,50,44,45,11.6435705017375,62,77,Correct,Correct,1.00342853505627,251.158920712184,0.32,0.15,1.00342853505627,0.010068641565866,129.609470722269,0.375,-81.0421514911167,238.815295335066
1612,101,12,p20f54,Datafile processing p20f54 Block 5 event 12,Bri,Hrd,Rgt,Wide,Narr,70,0.35,520,45,40,40,15.1214466324551,58,69,Correct,Correct,1.00233503465733,280.195251045105,0.29,0.11,1.00233503465733,-0.0191752540814722,131.811937091668,0.0344827586206897,155.963866558059,233.64566367435
1613,101,13,p20f54,Datafile processing p20f54 Block 5 event 13,Bri,Esy,Rgt,Wide,Narr,65,0.32,435,40,36,36,17.7437273557755,52,64,Correct,Correct,1.00373402940579,314.182936350998,0.28,0.12,1.00373402940579,0.0247908754983229,132.49156768376,0.0357142857142857,187.791595662549,250.876011773869
1614,101,14,p20f54,Datafile processing p20f54 Block 5 event 14,Bri,Hrd,Lft,Wide,Wide,76,0.36,528,46,40,41,10.7298371887562,58,75,Correct,Correct,1.00124608926265,241.255018837377,0.34,0.17,1.00124608926265,0.0017121073403165,133.895182800096,0.411764705882353,-72.6208333919164,231.55841135611
1615,101,15,p20f54,Datafile processing p20f54 Block 5 event 15,Bri,Hrd,Lft,Narr,Wide,82,0.4,566,51,44,44,10.702219127049,63,81,Correct,Correct,1.00307723514681,252.645343443627,0.37,0.18,1.00307723514681,0.00911040633166779,132.630802518533,0.027027027027027,-71.9273168373383,241.747697741499
1616,101,16,p20f54,Datafile processing p20f54 Block 5 event 16,Bri,Hrd,Lft,Wide,Narr,82,0.37,527,49,41,43,10.9810379642787,66,81,Correct,Correct,1.02183351743185,268.686831254052,0.38,0.15,1.02183351743185,0.0406715825669597,129.18310824815,0.473684210526316,-106.732057078547,248.707114277606
1617,102,1,p20f54,Datafile processing p20f54 Block 6 event 1,Drk,Hrd,Lft,Narr,Wide,87,0.54,665,62,58,58,17.9088220518107,75,86,Incorrect,Incorrect,1.00142216751189,306.928736265668,0.28,0.11,1.00142216751189,-0.000743203379663396,114.693040067136,0.75,182.474809823378,246.171783785688
1618,102,2,p20f54,Datafile processing p20f54 Block 6 event 2,Drk,Esy,Lft,Narr,Wide,83,0.49,598,58,53,54,13.7073188580794,70,83,Correct,Correct,1.00129615668096,250.038035942288,0.29,0.13,1.00129615668096,0.00638221309780343,132.45716961436,0.379310344827586,-78.4696462142149,236.504860482729
1619,102,3,p20f54,Datafile processing p20f54 Block 6 event 3,Drk,Hrd,Lft,Narr,Narr,96,0.57,724,67,60,61,11.7352122090816,80,95,Correct,Correct,1.00309214392261,253.886359747188,0.34,0.15,1.00309214392261,0.0113333979126549,122.110373680394,0.5,-95.7529813820813,235.871530248695
1620,102,4,p20f54,Datafile processing p20f54 Block 6 event 4,Drk,Esy,Rgt,Narr,Wide,79,0.31,550,47,37,36,13.7142695474996,66,79,Correct,Incorrect,1.13847349789224,261.218062764193,0.43,0.13,1.13847349789224,0.127276067220395,124.53465079781,0.465116279069767,144.384608453124,217.727344166851
1621,102,5,p20f54,Datafile processing p20f54 Block 6 event 5,Drk,Esy,Rgt,Narr,Narr,76,0.43,545,51,47,47,15.8971523653529,61,74,Correct,Correct,1.00241757021121,267.946223050241,0.27,0.13,1.00241757021121,0.0138229950029868,110.899890033606,0.037037037037037,154.178244209731,218.426016000735
1622,102,6,p20f54,Datafile processing p20f54 Block 6 event 6,Drk,Hrd,Rgt,Wide,Wide,73,0.38,506,47,43,42,16.369536535662,58,72,Correct,Correct,1.00274629372232,299.153807125848,0.3,0.14,1.00274629372232,0.012685730999054,114.537523806462,0.0333333333333333,180.591686862258,237.416979676783
1623,102,7,p20f54,Datafile processing p20f54 Block 6 event 7,Drk,Esy,Lft,Narr,Narr,82,0.46,610,55,50,50,13.0521358059661,67,82,Correct,Correct,1.00346955218481,258.164859863236,0.32,0.15,1.00346955218481,0.0123130852226004,124.268688155485,0.03125,-80.113446746416,244.902468720357
1624,102,8,p20f54,Datafile processing p20f54 Block 6 event 8,Drk,Hrd,Lft,Wide,Wide,78,0.4,541,50,44,44,11.4764709703796,60,78,Correct,Correct,1.00305346545968,250.954270991774,0.34,0.18,1.00305346545968,0.00695591428323588,121.38744088009,0.529411764705882,-74.7842624838661,239.694083491926
1625,102,9,p20f54,Datafile processing p20f54 Block 6 event 9,Drk,Hrd,Lft,Wide,Narr,78,0.44,535,52,48,48,14.4679348216508,61,77,Incorrect,Incorrect,1.0012280796848,287.129395432125,0.29,0.16,1.0012280796848,0.00312996551983383,117.645049830928,0.0344827586206897,173.779170278409,227.858353564019
1626,102,10,p20f54,Datafile processing p20f54 Block 6 event 10,Drk,Esy,Rgt,Wide,Wide,72,0.42,503,49,46,47,18.7088662408433,60,71,Correct,Correct,1.00118089103999,302.499684137967,0.24,0.11,1.00118089103999,0.00847915492232061,119.487883206396,0.0416666666666667,180.241287621745,241.762227134625
1627,102,11,p20f54,Datafile processing p20f54 Block 6 event 11,Drk,Hrd,Rgt,Narr,Narr,82,0.5,592,57,55,55,18.1749449836245,66,81,Correct,Correct,1.00058867448055,307.627130209097,0.26,0.15,1.00058867448055,0.00758912787702481,120.156910886837,0.0384615384615385,203.892079440859,229.823155519959
1628,102,12,p20f54,Datafile processing p20f54 Block 6 event 12,Drk,Esy,Lft,Wide,Narr,67,0.39,489,46,43,44,17.3388071404408,54,65,Incorrect,Correct,1.00188561473502,240.965644991549,0.21,0.11,1.00188561473502,-0.00147570804418748,125.74408299428,0.0476190476190476,145.086347964668,188.52208566453
1629,102,13,p20f54,Datafile processing p20f54 Block 6 event 13,Drk,Hrd,Rgt,Wide,Narr,84,0.52,582,59,56,55,17.8943122242476,70,83,Correct,Correct,1.00074666101359,308.762820876656,0.28,0.13,1.00074666101359,-0.00372656207139194,112.627788736331,0.0357142857142857,178.45201707961,252.424280556684
1630,102,14,p20f54,Datafile processing p20f54 Block 6 event 14,Drk,Esy,Lft,Wide,Wide,87,0.52,673,62,56,56,14.2451176741146,73,87,Correct,Correct,1.00335616909404,262.162085929651,0.31,0.14,1.00335616909404,0.00940239758911946,130.984403108543,0.516129032258065,-99.4889215044219,243.150678241222
1631,102,15,p20f54,Datafile processing p20f54 Block 6 event 15,Drk,Esy,Rgt,Wide,Narr,86,0.55,659,62,59,60,17.444599753516,74,85,Correct,Correct,1.00033722963574,295.674431016049,0.25,0.11,1.00033722963574,0.00191331740738329,127.39027868599,0.04,170.077615101384,242.426181121327
1632,102,16,p20f54,Datafile processing p20f54 Block 6 event 16,Drk,Hrd,Rgt,Narr,Wide,75,0.46,554,53,50,50,17.7556649304923,63,74,Correct,Correct,1.00124265782764,278.27296926732,0.24,0.11,1.00124265782764,0.013538047510193,126.744514156632,0.0416666666666667,169.746810414002,220.86295561604
1633,103,1,p21f18,Datafile processing p21f18 Block 1 event 1,Bri,Hrd,Lft,Wide,Wide,98,0.31,456,54,37,34,10.6286578280476,65,88,Correct,Correct,1.01180391063483,250.598565500458,0.54,0.23,1.01180391063483,0.0240304242321748,98.4258901779835,0.0185185185185185,-116.807802512925,221.344701075817
1634,103,2,p21f18,Datafile processing p21f18 Block 1 event 2,Bri,Esy,Rgt,Wide,Wide,83,0.5,2086,58,54,54,18.3177704717689,68,83,Correct,Correct,1.00256405596827,298.560136774474,0.29,0.15,1.00256405596827,-0.0144950042729792,108.445458990422,0.758620689655172,193.072850910215,226.777491986375
1635,103,3,p21f18,Datafile processing p21f18 Block 1 event 3,Bri,Hrd,Lft,Narr,Wide,86,0.47,538,59,51,49,11.682363800471,71,85,Incorrect,Correct,1.01714381645583,246.483238376926,0.36,0.14,1.01714381645583,0.0409519795134022,93.9098438935436,0.0277777777777778,-82.2917581849831,230.743203291813
1636,103,4,p21f18,Datafile processing p21f18 Block 1 event 4,Bri,Hrd,Rgt,Wide,Narr,84,0.38,485,57,51,47,14.0497295749669,69,84,Correct,Correct,1.00811866468809,272.999493460279,0.37,0.15,1.00811866468809,-0.00350389221601743,100.819197830824,0.810810810810811,140.743648915713,234.330658842334
1637,103,5,p21f18,Datafile processing p21f18 Block 1 event 5,Bri,Hrd,Rgt,Narr,Narr,91,0.48,0,57,52,50,14.0146623198252,68,91,Correct,Correct,1.00290678332811,303.09112886273,0.41,0.23,1.00290678332811,-0.0141047992064041,94.9615627685141,0.0487804878048781,189.516390007939,233.556080263688
1638,103,6,p21f18,Datafile processing p21f18 Block 1 event 6,Bri,Esy,Lft,Narr,Narr,88,0.46,556,58,51,52,10.9810704952785,70,87,Correct,Correct,1.00706369653189,252.23909005352,0.35,0.17,1.00706369653189,-0.0106122891351854,95.8456030127676,0.0285714285714286,-84.8673972475057,237.607216232272
1639,103,7,p21f18,Datafile processing p21f18 Block 1 event 7,Bri,Esy,Lft,Wide,Narr,80,0.39,474,50,43,43,11.4959516092099,62,79,Correct,Correct,1.00123401035353,249.982441324546,0.36,0.17,1.00123401035353,0.000743642615796306,99.9902206514675,0.777777777777778,-79.6682533184252,237.35390037715
1640,103,8,p21f18,Datafile processing p21f18 Block 1 event 8,Bri,Hrd,Rgt,Wide,Wide,78,0.43,913,52,47,48,16.6528491121138,63,78,Correct,Correct,1.00178810419509,298.678716503657,0.3,0.15,1.00178810419509,0.0132722667862783,106.800409080467,0.833333333333333,179.120394081766,239.696938294634
1641,103,9,p21f18,Datafile processing p21f18 Block 1 event 9,Bri,Esy,Rgt,Narr,Wide,80,0.44,493,53,49,48,14.0859083786844,66,80,Correct,Correct,1.00328928335308,281.925197328186,0.32,0.14,1.00328928335308,0.00530999419356524,99.7361903273473,0.0625,172.613450589387,217.461515576963
1642,103,10,p21f18,Datafile processing p21f18 Block 1 event 10,Bri,Esy,Lft,Narr,Wide,78,0.38,425,48,41,42,11.3940687910499,60,77,Correct,Correct,1.01046182967855,249.816802908135,0.35,0.17,1.01046182967855,-0.0330318892943766,105.646560679682,0.0285714285714286,-74.3064566493238,236.010873117704
1643,103,11,p21f18,Datafile processing p21f18 Block 1 event 11,Bri,Hrd,Lft,Wide,Narr,67,0.25,318,37,29,27,11.1297872945831,52,67,Correct,Correct,1.02924248696192,261.787779055755,0.4,0.15,1.02924248696192,0.0588646958867808,102.322924824621,0.825,-81.7878944717829,246.311743724162
1644,103,12,p21f18,Datafile processing p21f18 Block 1 event 12,Bri,Hrd,Lft,Narr,Narr,72,0.38,413,47,42,42,13.5838031888,57,71,Correct,Correct,1.0038903717196,241.77489481469,0.29,0.14,1.0038903717196,-0.0120440356371088,105.445753368307,0.0344827586206897,-95.7128097255571,221.889015758942
1645,103,13,p21f18,Datafile processing p21f18 Block 1 event 13,Bri,Hrd,Rgt,Narr,Wide,70,0.39,501,47,43,44,16.1429461465617,57,70,Correct,Correct,1.00251964426132,263.702891619266,0.26,0.13,1.00251964426132,0.00811485760910643,93.6290452050603,0.0384615384615385,183.87387094885,188.055144688942
1646,103,14,p21f18,Datafile processing p21f18 Block 1 event 14,Bri,Esy,Rgt,Narr,Narr,77,0.45,493,53,49,49,15.4489103016008,64,77,Correct,Correct,1.00124353907817,281.290820173306,0.28,0.13,1.00124353907817,0.00790073239870434,97.0427832205155,0.0357142857142857,178.140717755768,215.430596284771
1647,103,15,p21f18,Datafile processing p21f18 Block 1 event 15,Bri,Esy,Rgt,Wide,Narr,79,0.45,505,53,49,49,15.7050908083497,64,78,Correct,Correct,1.00438180087,282.492691641996,0.29,0.14,1.00438180087,-0.0244179073928703,95.8902193796355,0.0344827586206897,184.308897700427,213.846638739177
1648,103,16,p21f18,Datafile processing p21f18 Block 1 event 16,Bri,Esy,Lft,Wide,Wide,63,0.28,319,38,32,30,12.63807778056,49,63,Correct,Correct,1.00400133225132,233.126188316647,0.33,0.14,1.00400133225132,0.00887177676389148,113.699950633019,0.0303030303030303,-79.0162904795295,218.634746365296
1649,104,1,p21f18,Datafile processing p21f18 Block 2 event 1,Drk,Esy,Rgt,Wide,Wide,88,0.48,513,57,52,50,13.8173145230118,68,88,Correct,Correct,1.0011517726342,288.784890573453,0.38,0.2,1.0011517726342,-0.00765359870136973,107.350757699182,0.0263157894736842,177.413093283666,226.207749593982
1650,104,2,p21f18,Datafile processing p21f18 Block 2 event 2,Drk,Esy,Lft,Narr,Wide,67,0.3,344,40,34,33,12.4476701149633,53,66,Correct,Correct,1.00456802640405,260.006400341927,0.33,0.13,1.00456802640405,-0.0168546213826121,102.421956928681,0.0303030303030303,-75.6735188904901,245.527327266982
1651,104,3,p21f18,Datafile processing p21f18 Block 2 event 3,Drk,Esy,Lft,Wide,Wide,68,0.32,386,43,37,36,12.849475693965,53,68,Correct,Correct,1.00698433400981,252.962353478201,0.32,0.15,1.00698433400981,-0.0260820408931827,112.42395111271,0.8125,-90.7773464341048,236.886147948488
1652,104,4,p21f18,Datafile processing p21f18 Block 2 event 4,Drk,Esy,Rgt,Wide,Narr,66,0.3,347,41,34,32,17.5095726643506,53,67,Correct,Correct,1.08398197718488,283.444847405543,0.35,0.14,1.08398197718488,0.106753267757279,106.623987253049,0.857142857142857,180.944269451024,218.139538675241
1653,104,5,p21f18,Datafile processing p21f18 Block 2 event 5,Drk,Hrd,Rgt,Wide,Narr,73,0.36,414,45,41,37,15.5187520913987,56,72,Correct,Correct,1.00338667009272,298.680297241769,0.35,0.16,1.00338667009272,-0.0218444595421053,112.640176746113,0.771428571428571,191.029026409004,229.620373105148
1654,104,6,p21f18,Datafile processing p21f18 Block 2 event 6,Drk,Hrd,Rgt,Wide,Wide,74,0.36,393,45,40,38,14.4907008716858,58,73,Correct,Correct,1.00411822295328,301.591257056613,0.35,0.15,1.00411822295328,-0.0230371901163049,106.566972978583,0.0285714285714286,195.133227052602,229.55051437403
1655,104,7,p21f18,Datafile processing p21f18 Block 2 event 7,Drk,Esy,Rgt,Narr,Wide,66,0.31,373,39,35,33,15.481478191927,49,65,Correct,Correct,1.00525854200246,290.901892173346,0.32,0.16,1.00525854200246,-0.0288959533094541,108.996230991377,0.03125,202.393480041228,208.170286110556
1656,104,8,p21f18,Datafile processing p21f18 Block 2 event 8,Drk,Hrd,Lft,Narr,Wide,74,0.27,305,35,31,29,13.7905037523738,43,76,Incorrect,Incorrect,1.02787238115016,308.051529820302,0.47,0.33,1.02787238115016,0.00278662536718816,109.295810524358,0.74468085106383,198.400177810727,234.558955119556
1657,104,9,p21f18,Datafile processing p21f18 Block 2 event 9,Drk,Hrd,Lft,Wide,Wide,85,0.36,412,55,43,41,10.4811806223917,70,84,Correct,Correct,1.04896460655333,247.065931004806,0.43,0.14,1.04896460655333,0.0708901858841737,117.548312720154,0.0232558139534884,-79.6189454115161,232.49360100452
