eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
653,41,13,p14f18,Datafile processing p14f18 Block 5 event 13,Bri,Esy,Lft,Horz,Horz,74,0.36,408,47,41,39,15.1934125891911,59,74,Correct,Correct,1.00187161935451,293.360261776014,0.35,0.15,1.00187161935451,-0.00144044673501571,110.213138882739,0.771428571428571,-124.10893975631,265.6408242196
654,41,14,p14f18,Datafile processing p14f18 Block 5 event 14,Bri,Esy,Lft,Vert,Vert,78,0.35,393,46,40,38,13.3855134852476,58,79,Correct,Correct,1.01302913940362,291.46023311317,0.41,0.21,1.01302913940362,0.0154164452499553,122.237534266299,0.829268292682927,-138.341201948509,256.639743889011
655,41,15,p14f18,Datafile processing p14f18 Block 5 event 15,Bri,Hrd,Rgt,Vert,Vert,71,0.32,403,44,36,35,11.6443751488152,61,81,Incorrect,Correct,1.81662276901571,208.535581232181,0.46,0.2,1.81662276901571,0.50442688550807,90.4454483553994,0.391304347826087,-132.859116268972,132.203340933815
656,41,16,p14f18,Datafile processing p14f18 Block 5 event 16,Bri,Esy,Rgt,Horz,Vert,75,0.39,442,47,43,40,16.0764258395782,60,73,Correct,Correct,1.00475567827788,316.932771731926,0.33,0.13,1.00475567827788,-0.0249863777149609,107.430486756379,0.757575757575758,195.019991308756,249.929206139833
657,42,1,p14f18,Datafile processing p14f18 Block 6 event 1,Drk,Esy,Rgt,Vert,Horz,74,0.36,443,45,40,39,15.2909959494132,58,73,Correct,Correct,1.03111964623496,284.811990642676,0.34,0.15,1.03111964623496,-0.0704304462021375,117.036087602743,0.794117647058823,165.560658715865,231.259377391324
658,42,2,p14f18,Datafile processing p14f18 Block 6 event 2,Drk,Esy,Lft,Horz,Horz,67,0.29,377,40,34,32,15.6536797207598,53,67,Correct,Correct,1.00656257135096,297.712423777861,0.35,0.14,1.00656257135096,0.0116135878750318,114.400834410894,0.771428571428571,-107.636703472108,277.317445460189
659,42,3,p14f18,Datafile processing p14f18 Block 6 event 3,Drk,Esy,Lft,Vert,Horz,77,0.36,426,47,41,39,14.2150704116254,61,78,Correct,Correct,1.01513985125426,305.668450863706,0.39,0.17,1.01513985125426,0.0356469594659517,120.925970908802,0.846153846153846,-164.855859923966,257.644520196574
660,42,4,p14f18,Datafile processing p14f18 Block 6 event 4,Drk,Hrd,Lft,Vert,Vert,100,0.39,468,70,35,48,12.2240064090397,84,102,Correct,Incorrect,1.11871494768187,278.302847254796,0.54,0.18,1.11871494768187,0.114374383823923,127.870801820791,0.888888888888889,-155.189446445086,239.941090708748
661,42,5,p14f18,Datafile processing p14f18 Block 6 event 5,Drk,Hrd,Rgt,Horz,Horz,104,0.63,692,74,68,66,13.8103902965494,87,103,Incorrect,Incorrect,1.00743903698262,301.944622505579,0.37,0.16,1.00743903698262,-0.0255770183397647,114.351517940686,0.783783783783784,-136.184856979,268.735980062067
662,42,6,p14f18,Datafile processing p14f18 Block 6 event 6,Drk,Hrd,Rgt,Horz,Vert,79,0.43,452,50,45,43,16.9433222601853,62,78,Correct,Correct,1.01605609704627,333.337194625997,0.35,0.16,1.01605609704627,-0.0456301102416348,111.646548200365,0.828571428571429,207.253722072608,261.485472704171
663,42,7,p14f18,Datafile processing p14f18 Block 6 event 7,Drk,Esy,Rgt,Vert,Vert,66,0.31,399,40,35,34,15.584115264265,52,67,Correct,Correct,1.02157364308442,281.289917928751,0.33,0.15,1.02157364308442,-0.0461018526875415,117.674310260143,0.757575757575758,161.256235347559,230.438382817848
664,42,8,p14f18,Datafile processing p14f18 Block 6 event 8,Drk,Hrd,Lft,Horz,Vert,74,0.36,435,47,41,39,14.8952565918932,59,73,Correct,Correct,1.00273310299454,296.294706368103,0.34,0.14,1.00273310299454,-0.00137080240465778,110.265915510916,0.823529411764706,-121.017369647824,270.807698405631
665,42,9,p14f18,Datafile processing p14f18 Block 6 event 9,Drk,Hrd,Rgt,Vert,Vert,80,0.45,526,54,49,47,15.6260558909082,67,80,Correct,Correct,1.00551581559604,279.407722123444,0.33,0.13,1.00551581559604,-0.0201939435358828,117.361600164554,0.818181818181818,151.927542253734,234.945390038548
666,42,10,p14f18,Datafile processing p14f18 Block 6 event 10,Drk,Hrd,Lft,Vert,Horz,84,0.41,460,52,46,44,13.2453681354197,63,84,Correct,Correct,1.02417733556095,324.55154473735,0.4,0.21,1.02417733556095,0.0496882266653335,104.775292957004,0.9,-163.446423849594,279.401027359351
667,42,11,p14f18,Datafile processing p14f18 Block 6 event 11,Drk,Esy,Rgt,Horz,Horz,75,0.38,459,47,41,39,17.8896895060073,59,73,Correct,Correct,1.0060081492134,340.557006705119,0.34,0.14,1.0060081492134,-0.0261117506049299,114.510685781461,0.794117647058823,202.629477475539,273.686538575931
668,42,12,p14f18,Datafile processing p14f18 Block 6 event 12,Drk,Esy,Lft,Vert,Vert,73,0.31,397,45,38,34,14.4090762198346,59,73,Correct,Correct,1.0045070170124,289.136282814797,0.39,0.14,1.0045070170124,-0.010606655888134,124.120309899836,0.846153846153846,-147.148562282653,249.426322633379
669,42,13,p14f18,Datafile processing p14f18 Block 6 event 13,Drk,Esy,Rgt,Horz,Vert,74,0.36,420,44,39,38,17.4019005973258,57,72,Correct,Correct,1.00867854649399,342.887254129405,0.34,0.15,1.00867854649399,-0.0338214665085331,112.249792178745,0.764705882352941,204.687047074866,275.54454395094
670,42,14,p14f18,Datafile processing p14f18 Block 6 event 14,Drk,Hrd,Lft,Horz,Horz,79,0.41,452,51,46,44,18.5973335486493,62,78,Incorrect,Incorrect,1.00057257473327,344.609858723245,0.34,0.16,1.00057257473327,-0.00126849364361732,111.689870497723,0.794117647058823,204.895859135977,277.70269448698
671,42,15,p14f18,Datafile processing p14f18 Block 6 event 15,Drk,Esy,Lft,Horz,Vert,77,0.42,470,51,46,44,15.6546376287704,63,77,Correct,Correct,1.00159533093626,292.13297508951,0.33,0.14,1.00159533093626,-0.000246006473727999,103.918995419434,0.818181818181818,-116.862106022944,267.886201233864
672,42,16,p14f18,Datafile processing p14f18 Block 6 event 16,Drk,Hrd,Rgt,Vert,Horz,69,0.33,356,43,37,37,15.5882528389818,56,68,Correct,Correct,1.01449616922576,278.08375981458,0.31,0.12,1.01449616922576,-0.0468802752008684,119.840318872805,0.838709677419355,175.300348336485,216.808068607371
673,43,1,p15f19,Datafile processing p15f19 Block 1 event 1,Bri,Hrd,Rgt,Horz,Horz,88,0.43,534,52,45,45,12.4585646239828,68,87,Correct,Correct,1.01847083520115,326.487982094267,0.42,0.19,1.01847083520115,-0.051424362478074,112.258867622514,0.261904761904762,177.887888343002,269.696135212524
674,43,2,p15f19,Datafile processing p15f19 Block 1 event 2,Bri,Esy,Rgt,Vert,Horz,84,0.35,446,44,39,39,12.1525878974539,58,86,Correct,Correct,1.0507730427739,276.09553415396,0.47,0.28,1.0507730427739,-0.0622945588105938,112.458674874083,0.51063829787234,158.582152698236,221.925106411134
675,43,3,p15f19,Datafile processing p15f19 Block 1 event 3,Bri,Esy,Rgt,Horz,Horz,113,0.61,709,70,64,63,12.0080774102893,85,112,Correct,Correct,1.02063364556242,328.084402715803,0.49,0.27,1.02063364556242,-0.0505426120860219,112.932117240595,0.63265306122449,181.002198360883,269.596714211803
676,43,4,p15f19,Datafile processing p15f19 Block 1 event 4,Bri,Hrd,Rgt,Vert,Horz,96,0.33,446,44,36,36,12.4915547959832,58,97,Correct,Incorrect,1.60299570649521,279.738120085554,0.61,0.39,1.60299570649521,0.303362923739005,111.23274112006,0.459016393442623,-86.409014582452,263.065927424002
677,43,5,p15f19,Datafile processing p15f19 Block 1 event 5,Bri,Esy,Lft,Vert,Vert,93,0.42,554,54,46,46,12.2949335205419,68,93,Correct,Correct,1.01171105602167,310.796820390874,0.47,0.25,1.01171105602167,0.0349017161522159,141.910933459736,0.872340425531915,-110.541400118306,290.483192339456
678,43,6,p15f19,Datafile processing p15f19 Block 1 event 6,Bri,Hrd,Rgt,Horz,Vert,114,0.62,752,73,65,66,8.38884369031684,82,116,Incorrect,Incorrect,1.09094050691748,254.432622105283,0.5,0.34,1.09094050691748,0.113816299259655,122.074931724176,0.5,-139.242252572263,213.175897880286
679,43,7,p15f19,Datafile processing p15f19 Block 1 event 7,Bri,Hrd,Rgt,Vert,Vert,95,0.43,540,59,48,47,12.0666112143364,74,94,Correct,Correct,1.01612878640396,277.829084390489,0.47,0.2,1.01612878640396,-0.0459847675656642,119.256494367763,0.787234042553192,163.047197142132,222.082918810436
680,43,8,p15f19,Datafile processing p15f19 Block 1 event 8,Bri,Esy,Rgt,Vert,Vert,74,0.33,418,42,37,36,14.3676633993898,57,74,Correct,Correct,1.04018813105135,288.994534291624,0.38,0.17,1.04018813105135,-0.0760245604685032,115.479718433146,0.710526315789474,166.900353939426,232.417528404426
681,43,9,p15f19,Datafile processing p15f19 Block 1 event 9,Bri,Hrd,Lft,Vert,Vert,94,0.46,561,60,52,50,12.7866503188156,70,94,Correct,Incorrect,1.01667939903964,274.460057852525,0.44,0.24,1.01667939903964,0.0109634878889061,116.957971021819,0.25,-138.916040836635,233.75371495449
682,43,10,p15f19,Datafile processing p15f19 Block 1 event 10,Bri,Hrd,Lft,Horz,Horz,75,0.31,412,44,36,34,12.7106304720648,58,75,Correct,Incorrect,1.00381371719096,291.378839302402,0.41,0.17,1.00381371719096,0.00322754859954422,108.769182006041,0.780487804878049,-93.7934309445711,273.177115920105
683,43,11,p15f19,Datafile processing p15f19 Block 1 event 11,Bri,Hrd,Lft,Horz,Vert,93,0.48,604,59,53,51,12.828194323527,73,93,Correct,Correct,1.00607304553943,293.936391822787,0.42,0.2,1.00607304553943,0.0110233879385425,110.790014128137,0.285714285714286,-111.298366141854,269.708770954246
684,43,12,p15f19,Datafile processing p15f19 Block 1 event 12,Bri,Esy,Rgt,Horz,Vert,110,0.66,755,73,69,67,14.9435520474137,86,109,Correct,Correct,1.03354839057582,330.027580317685,0.42,0.23,1.03354839057582,-0.0747854195166408,115.020523406722,0.547619047619048,183.488354063737,271.105187283683
685,43,13,p15f19,Datafile processing p15f19 Block 1 event 13,Bri,Esy,Lft,Horz,Vert,75,0.34,415,44,38,37,14.1086471941235,57,74,Correct,Correct,1.00497255397959,294.155343099828,0.37,0.17,1.00497255397959,-0.00337048906387644,111.731589754682,0.702702702702703,-104.016296464275,272.925388338889
686,43,14,p15f19,Datafile processing p15f19 Block 1 event 14,Bri,Hrd,Lft,Vert,Horz,80,0.4,507,50,45,44,13.3634585957636,64,83,Correct,Correct,1.01709573978333,269.534730879609,0.39,0.19,1.01709573978333,0.0293676514515299,119.650476585337,0.282051282051282,-133.899782869133,229.715804415857
687,43,15,p15f19,Datafile processing p15f19 Block 1 event 15,Bri,Esy,Lft,Horz,Horz,79,0.38,485,48,43,42,14.401077734048,61,78,Correct,Incorrect,1.00624768020047,296.603648704847,0.36,0.17,1.00624768020047,0.0221078100086064,108.949642459088,0.722222222222222,-101.731631657547,276.062142620453
688,43,16,p15f19,Datafile processing p15f19 Block 1 event 16,Bri,Esy,Lft,Vert,Horz,76,0.36,461,46,40,40,13.5322393222655,58,76,Correct,Incorrect,1.00677245973647,274.976187024243,0.36,0.18,1.00677245973647,0.0207596324205947,116.310976444367,0.555555555555556,-137.009806704476,235.879374395144
689,44,1,p15f19,Datafile processing p15f19 Block 2 event 1,Drk,Esy,Rgt,Horz,Vert,80,0.38,471,45,40,40,14.3319220102995,53,79,Correct,Correct,1.01969633707903,322.477574208526,0.39,0.26,1.01969633707903,-0.0545307702002351,115.289400266073,0.307692307692308,186.557045251159,260.637306644839
690,44,2,p15f19,Datafile processing p15f19 Block 2 event 2,Drk,Esy,Lft,Horz,Horz,75,0.35,471,47,40,39,14.3938322996652,60,74,Correct,Correct,1.00131984580326,285.353334751031,0.35,0.14,1.00131984580326,-0.00697223418374422,112.141170484938,0.771428571428571,-94.5498063329924,268.661943270987
691,44,3,p15f19,Datafile processing p15f19 Block 2 event 3,Drk,Hrd,Lft,Horz,Vert,80,0.35,448,48,38,37,12.601595456612,62,79,Correct,Incorrect,1.0505552002542,288.099090194609,0.42,0.17,1.0505552002542,0.00623989231860407,109.960503812964,0.738095238095238,-100.792738412328,267.391601984974
692,44,4,p15f19,Datafile processing p15f19 Block 2 event 4,Drk,Esy,Lft,Horz,Vert,73,0.37,492,46,41,40,15.670241333327,58,72,Correct,Incorrect,1.00456868852681,294.964333197965,0.32,0.14,1.00456868852681,0.0148678253921205,116.136505287756,0.75,-102.939688045745,275.02307785756
693,44,5,p15f19,Datafile processing p15f19 Block 2 event 5,Drk,Hrd,Lft,Vert,Vert,86,0.48,578,59,53,52,14.00559562835,72,86,Correct,Incorrect,1.00570498896922,268.413768212798,0.34,0.14,1.00570498896922,0.0128053243364021,129.903931225597,0.823529411764706,-139.030200684171,225.173977778542
694,44,6,p15f19,Datafile processing p15f19 Block 2 event 6,Drk,Esy,Rgt,Vert,Horz,67,0.33,427,40,36,35,15.6764811991621,53,66,Correct,Correct,1.0425967512498,272.882068939116,0.31,0.13,1.0425967512498,-0.0814475943883005,121.592021331446,0.709677419354839,145.181717670749,227.310744170787
695,44,7,p15f19,Datafile processing p15f19 Block 2 event 7,Drk,Hrd,Lft,Horz,Horz,82,0.38,460,48,41,39,14.2522107374404,67,81,Correct,Incorrect,1.14489147244725,290.881703456265,0.42,0.14,1.14489147244725,0.101776939004899,115.555814994064,0.80952380952381,-99.879085526114,271.73839211637
696,44,8,p15f19,Datafile processing p15f19 Block 2 event 8,Drk,Hrd,Rgt,Vert,Horz,71,0.38,498,45,41,40,18.0550148752018,54,71,Correct,Correct,1.08368561187529,288.351145284683,0.31,0.17,1.08368561187529,-0.100052657943807,127.589021205161,0.67741935483871,185.361489983028,217.493294350953
697,44,9,p15f19,Datafile processing p15f19 Block 2 event 9,Drk,Hrd,Rgt,Vert,Vert,63,0.3,412,37,34,33,17.1927681180383,49,62,Correct,Correct,1.05277865881656,270.52986619865,0.29,0.13,1.05277865881656,-0.0916872664515402,122.120965588612,0.724137931034483,155.459094396436,218.702149537342
698,44,10,p15f19,Datafile processing p15f19 Block 2 event 10,Drk,Esy,Lft,Vert,Vert,63,0.3,414,39,35,34,17.4529875792115,51,62,Correct,Incorrect,1.00468847383869,271.041350891349,0.28,0.11,1.00468847383869,0.00902488722839045,131.367636898187,0.857142857142857,-139.061274183447,225.72245034769
699,44,11,p15f19,Datafile processing p15f19 Block 2 event 11,Drk,Hrd,Rgt,Horz,Horz,75,0.4,466,47,44,41,17.6516526575376,59,74,Correct,Correct,1.01724204678873,323.165139936838,0.33,0.15,1.01724204678873,-0.0459052847692192,115.513902832506,0.636363636363636,167.077161398018,274.152852684361
700,44,12,p15f19,Datafile processing p15f19 Block 2 event 12,Drk,Hrd,Rgt,Horz,Vert,69,0.32,400,39,36,34,16.1274976074926,51,68,Correct,Correct,1.02334571592878,323.404483973071,0.34,0.17,1.02334571592878,-0.0606807857436193,121.072342132041,0.705882352941177,188.573782880209,261.420508864093
701,44,13,p15f19,Datafile processing p15f19 Block 2 event 13,Drk,Esy,Rgt,Horz,Horz,68,0.35,425,41,38,36,18.1217785203545,53,67,Correct,Correct,1.0315563220152,327.686844715102,0.31,0.14,1.0315563220152,-0.0656551652253288,118.974623895833,0.709677419354839,181.319520218369,268.221315194267
702,44,14,p15f19,Datafile processing p15f19 Block 2 event 14,Drk,Hrd,Lft,Vert,Horz,69,0.33,405,42,38,36,17.2903627746268,56,69,Incorrect,Incorrect,1.01367223520867,314.672135123495,0.33,0.13,1.01367223520867,0.00594675263222415,128.788956492945,0.787878787878788,173.684237109327,261.185918888454
703,44,15,p15f19,Datafile processing p15f19 Block 2 event 15,Drk,Esy,Rgt,Vert,Vert,71,0.38,468,45,41,41,15.3688318033472,57,70,Correct,Correct,1.03603164186432,279.777907945269,0.29,0.13,1.03603164186432,-0.0770359886349504,128.84194692679,0.758620689655172,162.78315776805,225.795535502145
704,44,16,p15f19,Datafile processing p15f19 Block 2 event 16,Drk,Esy,Lft,Vert,Horz,69,0.34,449,43,39,38,15.3927032617581,55,69,Correct,Incorrect,1.00625510161661,282.992743556891,0.31,0.14,1.00625510161661,-0.00701599960307089,125.419443668774,0.741935483870968,-139.6511995895,242.820002386394
705,45,1,p15f19,Datafile processing p15f19 Block 3 event 1,Bri,Hrd,Lft,Vert,Vert,65,0.28,408,37,33,33,14.7600755746579,49,64,Correct,Incorrect,1.00794009133564,273.119661814815,0.31,0.15,1.00794009133564,0.00543087053474854,122.791999911364,0.774193548387097,-129.24653341842,237.726800677124
706,45,2,p15f19,Datafile processing p15f19 Block 3 event 2,Bri,Hrd,Lft,Horz,Horz,68,0.32,433,41,37,36,14.6850186885329,54,68,Correct,Correct,1.00549046737294,282.608683300701,0.32,0.14,1.00549046737294,0.0256598258588812,115.860288689593,0.75,-95.8132877897132,265.003807548547
707,45,3,p15f19,Datafile processing p15f19 Block 3 event 3,Bri,Esy,Rgt,Horz,Vert,72,0.37,467,44,41,39,17.0090827047585,56,71,Correct,Correct,1.02078748809858,322.982222523152,0.32,0.15,1.02078748809858,-0.057578948747331,121.258123076803,0.71875,191.351539447351,258.835028152704
708,45,4,p15f19,Datafile processing p15f19 Block 3 event 4,Bri,Esy,Lft,Vert,Horz,64,0.31,417,40,36,35,16.8504012332513,52,64,Correct,Correct,1.00617105082505,271.180654302484,0.29,0.12,1.00617105082505,-0.0121504838354341,128.323214502577,0.758620689655172,-139.434094085434,229.588180513378
709,45,5,p15f19,Datafile processing p15f19 Block 3 event 5,Bri,Esy,Lft,Horz,Horz,61,0.28,404,37,33,30,17.7183664749017,49,61,Correct,Incorrect,1.00961685610645,282.193786323807,0.31,0.12,1.00961685610645,0.0240477876767094,118.055823346902,0.741935483870968,-102.316773001703,261.129833318848
710,45,6,p15f19,Datafile processing p15f19 Block 3 event 6,Bri,Hrd,Rgt,Horz,Vert,73,0.41,502,47,44,42,18.1527881282681,60,72,Correct,Correct,1.01816512808637,329.57712824979,0.3,0.12,1.01816512808637,-0.0495729408385392,121.023976590602,0.733333333333333,193.834117110387,265.463612714639
711,45,7,p15f19,Datafile processing p15f19 Block 3 event 7,Bri,Esy,Lft,Vert,Vert,64,0.29,410,39,35,33,15.823316042433,51,64,Correct,Incorrect,1.0060830478082,272.938650583196,0.31,0.13,1.0060830478082,-0.00661532894040416,125.481548144423,0.774193548387097,-136.726989669109,233.130224982065
712,45,8,p15f19,Datafile processing p15f19 Block 3 event 8,Bri,Hrd,Rgt,Vert,Vert,68,0.35,447,42,38,38,15.1868400206535,55,67,Correct,Correct,1.07071705989497,257.348959796806,0.29,0.12,1.07071705989497,-0.099409659889538,130.30586946097,0.827586206896552,144.167810474622,209.887401426203
713,45,9,p15f19,Datafile processing p15f19 Block 3 event 9,Bri,Esy,Rgt,Vert,Vert,66,0.32,424,40,36,35,14.6845619082237,54,65,Correct,Correct,1.03180280820626,261.207625450272,0.3,0.11,1.03180280820626,-0.0713360216356517,119.169758719123,0.766666666666667,158.203349271949,204.817662833999
714,45,10,p15f19,Datafile processing p15f19 Block 3 event 10,Bri,Esy,Lft,Horz,Vert,63,0.31,427,40,36,35,18.9442629686762,52,63,Correct,Correct,1.00053937740402,289.495884197164,0.28,0.11,1.00053937740402,0.00466946593880676,112.919593491463,0.714285714285714,-110.562491663932,265.194477703681
715,45,11,p15f19,Datafile processing p15f19 Block 3 event 11,Bri,Hrd,Rgt,Horz,Horz,78,0.43,516,50,47,45,16.0777424815343,64,77,Correct,Correct,1.02152672318371,312.149078252178,0.32,0.13,1.02152672318371,-0.05785565626766,113.780905280525,0.6875,186.432911039633,248.212775977647
716,45,12,p15f19,Datafile processing p15f19 Block 3 event 12,Bri,Hrd,Lft,Vert,Horz,96,0.6,709,70,65,65,15.2632920257473,83,95,Correct,Correct,1.00855147235903,260.77223024723,0.3,0.12,1.00855147235903,0.0256512604059911,126.936760778221,0.766666666666667,-129.395045011843,224.976787110749
717,45,13,p15f19,Datafile processing p15f19 Block 3 event 13,Bri,Hrd,Lft,Horz,Vert,67,0.34,427,42,38,35,15.9944524822347,51,66,Incorrect,Incorrect,1.03975538126371,270.188485808703,0.31,0.15,1.03975538126371,-0.0796669670313794,123.658768169123,0.774193548387097,170.507801708492,206.260380411731
718,45,14,p15f19,Datafile processing p15f19 Block 3 event 14,Bri,Esy,Rgt,Vert,Horz,63,0.33,416,40,36,36,17.7290139139499,50,62,Correct,Correct,1.03968604586121,274.95898967934,0.26,0.12,1.03968604586121,-0.081287991943503,125.790096996457,0.769230769230769,171.765007745504,209.523791010961
719,45,15,p15f19,Datafile processing p15f19 Block 3 event 15,Bri,Hrd,Rgt,Vert,Horz,74,0.41,517,49,45,44,14.637914141552,62,73,Correct,Correct,1.00961229897976,268.27062464603,0.29,0.11,1.00961229897976,-0.037431206849687,128.072484675201,0.758620689655172,152.329644786263,219.282611492086
720,45,16,p15f19,Datafile processing p15f19 Block 3 event 16,Bri,Esy,Rgt,Horz,Horz,60,0.28,396,35,32,30,20.7344259109626,47,59,Correct,Correct,1.01385705325168,315.035918934363,0.29,0.12,1.01385705325168,-0.0404295802545762,116.189407880247,0.724137931034483,183.611927202327,253.650993442312
721,46,1,p15f19,Datafile processing p15f19 Block 4 event 1,Drk,Esy,Lft,Horz,Horz,69,0.34,467,43,39,37,16.5901951188248,55,69,Correct,Correct,1.00309774461293,292.607269271257,0.32,0.14,1.00309774461293,0.00725755568363569,114.776545438884,0.75,-95.1907935351751,275.468673230222
722,46,2,p15f19,Datafile processing p15f19 Block 4 event 2,Drk,Hrd,Rgt,Horz,Horz,68,0.36,439,43,39,37,18.7881227419349,55,67,Correct,Correct,1.01333958651109,322.947309054275,0.3,0.12,1.01333958651109,-0.0380731747570177,117.089727810567,0.7,195.647612833485,255.077394310565
723,46,3,p15f19,Datafile processing p15f19 Block 4 event 3,Drk,Hrd,Lft,Horz,Horz,70,0.36,444,46,41,40,17.3823156939039,58,69,Correct,Correct,1.00483630560553,286.302703385981,0.29,0.11,1.00483630560553,0.0171484042679329,120.519921139165,0.793103448275862,-114.203525244104,259.952905816254
724,46,4,p15f19,Datafile processing p15f19 Block 4 event 4,Drk,Esy,Rgt,Vert,Vert,61,0.31,414,38,35,34,16.1597168927212,49,61,Correct,Correct,1.04425140284621,265.670396433587,0.27,0.12,1.04425140284621,-0.0871611445375833,123.853805189993,0.740740740740741,158.221338870803,211.446463281532
725,46,5,p15f19,Datafile processing p15f19 Block 4 event 5,Drk,Hrd,Lft,Horz,Vert,68,0.32,413,44,36,35,17.0813111786766,55,67,Correct,Correct,1.03262386023884,270.007885061864,0.32,0.12,1.03262386023884,-0.00251459178591325,111.307325159849,0.78125,-85.5894058539639,254.963235733308
726,46,6,p15f19,Datafile processing p15f19 Block 4 event 6,Drk,Hrd,Rgt,Vert,Horz,64,0.29,382,37,33,31,18.3525656494983,49,63,Correct,Correct,1.0196431367156,328.58654577453,0.32,0.14,1.0196431367156,-0.0535557611499595,119.438651428986,0.71875,209.203718094622,251.605658229552
727,46,7,p15f19,Datafile processing p15f19 Block 4 event 7,Drk,Esy,Rgt,Horz,Vert,64,0.32,401,39,36,33,18.5577441957606,50,63,Correct,Correct,1.02130834982591,321.204802571922,0.3,0.13,1.02130834982591,-0.0538810068482755,116.583717011543,0.766666666666667,190.822524022294,256.15799567496
728,46,8,p15f19,Datafile processing p15f19 Block 4 event 8,Drk,Hrd,Lft,Vert,Horz,74,0.34,445,42,38,37,15.20616161615,60,77,Correct,Incorrect,1.20423075480275,302.735262378799,0.4,0.17,1.20423075480275,0.154266607190025,149.816709978309,0.925,-136.931511085492,267.847870571218
729,46,9,p15f19,Datafile processing p15f19 Block 4 event 9,Drk,Esy,Lft,Vert,Vert,69,0.33,427,44,38,37,15.5637078865194,56,69,Correct,Incorrect,1.01019373820265,279.993524016921,0.32,0.13,1.01019373820265,-0.0157424726968057,120.502237241854,0.8125,-143.331231470029,237.54789180425
730,46,10,p15f19,Datafile processing p15f19 Block 4 event 10,Drk,Esy,Rgt,Vert,Horz,65,0.32,406,39,35,33,15.660126357181,51,65,Correct,Correct,1.07038058691517,263.380125959446,0.32,0.14,1.07038058691517,-0.100302650928646,117.619770261284,0.6875,160.321866934435,206.607509353272
731,46,11,p15f19,Datafile processing p15f19 Block 4 event 11,Drk,Hrd,Lft,Vert,Vert,59,0.29,363,36,33,33,16.9244979570147,49,58,Incorrect,Incorrect,1.04560934668139,265.522608500974,0.25,0.09,1.04560934668139,-0.0877629671555843,123.193977519727,0.72,155.818762728431,211.408885074331
732,46,12,p15f19,Datafile processing p15f19 Block 4 event 12,Drk,Esy,Lft,Vert,Horz,71,0.39,498,48,44,42,15.2348025088328,60,70,Correct,Correct,1.00542845496598,247.614322309718,0.28,0.1,1.00542845496598,0.012314207229652,145.556304974538,1.03571428571429,-78.9642837004488,230.887172133296
733,46,13,p15f19,Datafile processing p15f19 Block 4 event 13,Drk,Esy,Lft,Horz,Vert,66,0.32,382,41,37,35,18.3345611580906,53,66,Correct,Incorrect,1.00864665547859,297.518069457344,0.31,0.13,1.00864665547859,0.0188044384848389,112.19338313756,0.67741935483871,-119.50659844127,272.056534204503
734,46,14,p15f19,Datafile processing p15f19 Block 4 event 14,Drk,Hrd,Rgt,Horz,Vert,69,0.36,418,43,39,38,18.9353344484618,53,69,Correct,Correct,1.02158561298935,327.809415549187,0.31,0.16,1.02158561298935,-0.0568349219050371,121.325622349542,0.67741935483871,190.256876344607,266.611446106572
735,46,15,p15f19,Datafile processing p15f19 Block 4 event 15,Drk,Hrd,Rgt,Vert,Vert,64,0.32,395,38,35,34,16.5285537757098,51,64,Correct,Correct,1.02921412701304,281.426168683533,0.3,0.13,1.02921412701304,-0.0639087728130871,120.815665697243,0.7,161.03935880727,230.212398094457
736,46,16,p15f19,Datafile processing p15f19 Block 4 event 16,Drk,Esy,Rgt,Horz,Horz,62,0.29,352,36,33,32,20.5510623282262,48,61,Correct,Correct,1.01378987939883,335.824599021348,0.29,0.13,1.01378987939883,-0.0443431198209391,116.424121605,0.758620689655172,199.242202447699,270.192166705007
737,47,1,p15f19,Datafile processing p15f19 Block 5 event 1,Bri,Esy,Lft,Vert,Horz,66,0.29,387,40,35,33,16.1088425563849,52,66,Correct,Correct,1.01376521288599,278.684827824392,0.33,0.14,1.01376521288599,-0.00697811512557804,114.349167905501,0.818181818181818,-140.317843477505,240.708910036569
738,47,2,p15f19,Datafile processing p15f19 Block 5 event 2,Bri,Hrd,Lft,Vert,Horz,63,0.27,359,38,32,30,15.7683074256547,49,63,Correct,Correct,1.0139056572633,277.303250123153,0.33,0.14,1.0139056572633,0.00189190525439995,114.168401021274,0.757575757575758,-144.450331932044,236.465043927321
739,47,3,p15f19,Datafile processing p15f19 Block 5 event 3,Bri,Esy,Rgt,Vert,Horz,65,0.34,435,41,37,37,16.5862769517846,52,64,Correct,Correct,1.02687528015617,279.292626493703,0.27,0.12,1.02687528015617,-0.0656648893092379,124.367854164181,0.740740740740741,164.193273780264,225.681393604284
740,47,4,p15f19,Datafile processing p15f19 Block 5 event 4,Bri,Esy,Rgt,Horz,Vert,66,0.31,384,38,34,33,17.4118215912089,50,65,Correct,Correct,1.01395936038607,312.108514294154,0.32,0.15,1.01395936038607,-0.0451907748143012,114.729101186364,0.6875,192.210198267551,246.151442902185
