eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
634,40,10,p04,Datafile processing p04 Block 4 event 10,Drk,Hrd,Rgt,Horz,Vert,82,0.4,0,48,44,42,13.7558429769611,57,81,Correct,Correct,1.00553642293335,304.038640961079,0.39,0.24,1.00553642293335,-0.0240953892994902,128.345167879341,0.102564102564103,185.622575693025,233.610250773179
635,40,11,p04,Datafile processing p04 Block 4 event 11,Drk,Esy,Lft,Vert,Horz,119,0.57,0,72,63,61,9.75851427233128,86,119,Correct,Correct,1.002032343392,315.946515130225,0.58,0.33,1.002032343392,-0.00116593117942258,131.072182676721,0.0689655172413793,-148.97894264765,274.831510242644
636,40,12,p04,Datafile processing p04 Block 4 event 12,Drk,Hrd,Lft,Horz,Vert,120,0.72,0,85,77,75,10.8099995513586,98,120,Correct,Correct,1.00140374517017,287.461274213308,0.45,0.22,1.00140374517017,-0.00550854737583341,129.052011289612,0.133333333333333,-129.511498395146,254.693928055096
637,40,13,p04,Datafile processing p04 Block 4 event 13,Drk,Esy,Lft,Horz,Horz,90,0.43,0,55,47,46,10.7136307856354,67,90,Correct,Correct,1.00200011476369,280.622452187419,0.44,0.23,1.00200011476369,-5.5087446003646e-05,130.242621673961,0.159090909090909,-114.922250266537,253.593459191151
638,40,14,p04,Datafile processing p04 Block 4 event 14,Drk,Hrd,Lft,Vert,Horz,107,0.53,0,65,57,57,10.8229387109791,78,107,Correct,Correct,1.00695227186564,322.567522337286,0.5,0.29,1.00695227186564,-0.0067157786466247,128.175454717385,0.22,-165.031383228001,274.316976622351
639,40,15,p04,Datafile processing p04 Block 4 event 15,Drk,Esy,Lft,Horz,Vert,91,0.45,0,57,50,48,11.91925152312,69,91,Correct,Correct,1.00359696842285,289.685736969949,0.43,0.22,1.00359696842285,0.0086878853975636,127.155712239933,0.186046511627907,-123.345920189278,259.606588340378
640,40,16,p04,Datafile processing p04 Block 4 event 16,Drk,Esy,Rgt,Horz,Horz,90,0.46,0,57,51,49,13.6193640995752,70,90,Correct,Correct,1.00271358096577,305.927724336737,0.41,0.2,1.00271358096577,0.0158783088790895,124.561755955639,0.317073170731707,177.463965072895,246.593557953553
641,41,1,p04,Datafile processing p04 Block 5 event 1,Bri,Hrd,Rgt,Vert,Horz,106,0.58,0,67,62,60,11.3653464196214,82,116,Correct,Correct,1.07080995770034,284.645942047183,0.56,0.34,1.07080995770034,-0.0610736006398247,125.811373901748,0.0535714285714286,139.867832050315,239.536688075754
642,41,2,p04,Datafile processing p04 Block 5 event 2,Bri,Esy,Lft,Vert,Horz,100,0.37,0,52,42,40,9.01525907146988,63,99,Correct,Correct,1.00622066011037,312.349699962416,0.59,0.36,1.00622066011037,0.00327481738315497,124.968485960719,0.101694915254237,-160.411095799262,264.989152310218
643,41,3,p04,Datafile processing p04 Block 5 event 3,Bri,Esy,Rgt,Vert,Vert,82,0.37,0,48,41,41,11.8749383892122,58,82,Correct,Correct,1.01150577654256,273.66794649943,0.41,0.24,1.01150577654256,-0.0283038953372051,127.093021317069,0.024390243902439,140.612227270998,231.049566225964
644,41,4,p04,Datafile processing p04 Block 5 event 4,Bri,Esy,Rgt,Horz,Horz,95,0.41,0,50,44,41,11.9805952201341,63,96,Correct,Correct,1.03472481180602,314.104372192393,0.55,0.33,1.03472481180602,-0.0654742753812114,124.607475772072,0.236363636363636,183.220739441242,251.599015482493
645,41,5,p04,Datafile processing p04 Block 5 event 5,Bri,Esy,Rgt,Vert,Horz,87,0.39,0,49,43,41,9.71267533009163,61,86,Correct,Correct,1.02200293144362,282.744328600966,0.45,0.25,1.02200293144362,-0.0506859937022325,119.239662732585,0.0222222222222222,140.698607456629,242.142506092981
646,41,6,p04,Datafile processing p04 Block 5 event 6,Bri,Hrd,Lft,Horz,Horz,93,0.41,0,54,45,44,9.33200158885138,66,92,Correct,Correct,1.00370919363529,271.224487183949,0.48,0.26,1.00370919363529,-0.00678813918604311,120.512244668069,0.125,-122.610508485967,240.36476754762
647,41,7,p04,Datafile processing p04 Block 5 event 7,Bri,Esy,Lft,Horz,Vert,85,0.38,0,51,43,41,10.5194394423629,64,85,Correct,Correct,1.00209588312806,281.429243534608,0.44,0.21,1.00209588312806,0.00228571272482738,122.871420800776,0.136363636363636,-127.216248137354,250.014126029918
648,41,8,p04,Datafile processing p04 Block 5 event 8,Bri,Esy,Lft,Horz,Horz,99,0.54,0,66,59,60,11.3753054306277,79,99,Correct,Correct,1.00214080149995,273.6854766383,0.39,0.2,1.00214080149995,-0.0095716307928696,128.353132807739,0.0256410256410256,-124.374967593079,249.063609475435
649,41,9,p04,Datafile processing p04 Block 5 event 9,Bri,Hrd,Rgt,Vert,Vert,92,0.44,0,54,47,47,10.5882015784323,67,91,Correct,Correct,1.01509626306896,276.984196634955,0.44,0.24,1.01509626306896,-0.037322130986495,117.462323592829,0.659090909090909,136.695516510386,239.526072425185
650,41,10,p04,Datafile processing p04 Block 5 event 10,Bri,Esy,Lft,Vert,Vert,94,0.42,0,56,46,44,10.9666598408277,69,94,Correct,Correct,1.0109363659529,304.126446555469,0.5,0.25,1.0109363659529,-0.0337328274085413,126.987886156809,0.1,-157.962066042125,256.492648247994
651,41,11,p04,Datafile processing p04 Block 5 event 11,Bri,Esy,Rgt,Horz,Vert,84,0.4,0,49,45,42,12.8779138292766,60,83,Correct,Correct,1.00573190244847,302.303266102384,0.41,0.23,1.00573190244847,-0.0230645049736982,124.665692946426,0.0731707317073171,175.954091465496,244.210794717502
652,41,12,p04,Datafile processing p04 Block 5 event 12,Bri,Hrd,Lft,Horz,Vert,87,0.42,0,55,47,43,12.0554879344258,68,86,Correct,Correct,1.00427261354346,289.066253039224,0.43,0.18,1.00427261354346,-0.0177257156858106,132.072931463155,0.116279069767442,-125.715581975746,258.456868898543
653,41,13,p04,Datafile processing p04 Block 5 event 13,Bri,Hrd,Lft,Vert,Vert,101,0.43,0,60,49,46,11.5938316220656,72,101,Correct,Correct,1.00612376154004,313.193078089576,0.55,0.29,1.00612376154004,-0.0089693440773283,131.035749785726,0.0909090909090909,-154.778030822657,267.564442265055
654,41,14,p04,Datafile processing p04 Block 5 event 14,Bri,Hrd,Rgt,Horz,Horz,171,1.2,0,128,123,123,12.8974697702072,142,170,Correct,Correct,1.00565252262799,298.119050336124,0.47,0.28,1.00565252262799,-0.0257251301246041,133.49368707985,0.0212765957446809,187.829613506456,242.608212390278
655,41,15,p04,Datafile processing p04 Block 5 event 15,Bri,Hrd,Rgt,Horz,Vert,123,0.69,0,80,69,69,9.81482670305844,91,122,Correct,Correct,1.00801581373688,310.36074458079,0.53,0.31,1.00801581373688,-0.0280041758868026,131.257321104278,0.0188679245283019,179.291928582071,254.49457219257
656,41,16,p04,Datafile processing p04 Block 5 event 16,Bri,Hrd,Lft,Vert,Horz,112,0.49,0,64,54,53,9.65623051665161,79,111,Correct,Correct,1.00672990524555,310.472947080115,0.58,0.32,1.00672990524555,-0.0233419603783978,136.589228446773,0.0172413793103448,-167.199851607493,257.385332739361
657,42,1,p04,Datafile processing p04 Block 6 event 1,Drk,Esy,Lft,Horz,Horz,105,0.56,0,70,61,59,10.6988807380702,82,105,Correct,Correct,1.00416944621375,290.05613580819,0.46,0.23,1.00416944621375,-0.00636249633907085,130.667056532336,0.173913043478261,-125.811252043627,257.538417660096
658,42,2,p04,Datafile processing p04 Block 6 event 2,Drk,Hrd,Rgt,Horz,Horz,89,0.46,0,55,50,46,12.5465980605864,64,88,Correct,Correct,1.00651258237692,292.796618266829,0.42,0.24,1.00651258237692,-0.0251848123177389,129.924691710075,0.0238095238095238,170.321969550451,235.806562633813
659,42,3,p04,Datafile processing p04 Block 6 event 3,Drk,Hrd,Lft,Vert,Horz,100,0.38,0,54,43,41,9.34533410390046,69,99,Correct,Correct,1.000987638847,311.040817568054,0.58,0.3,1.000987638847,0.00560408799387063,130.934573630883,0.137931034482759,-164.509522757206,260.644277264123
660,42,4,p04,Datafile processing p04 Block 6 event 4,Drk,Esy,Rgt,Horz,Vert,96,0.45,0,55,49,47,10.5310408570726,70,95,Correct,Correct,1.01856511663653,308.8031143675,0.48,0.25,1.01856511663653,-0.0372415410864214,130.963514734885,0.0416666666666667,164.539194301656,256.608654029915
661,42,5,p04,Datafile processing p04 Block 6 event 5,Drk,Esy,Rgt,Horz,Horz,86,0.44,0,53,49,47,11.8837453226145,66,86,Correct,Correct,1.00105457795198,299.686510036751,0.39,0.2,1.00105457795198,0.000133605953091831,133.190410360137,0.102564102564103,176.427553578727,239.675833447434
662,42,6,p04,Datafile processing p04 Block 6 event 6,Drk,Esy,Lft,Vert,Horz,105,0.49,0,64,55,56,11.6007925664078,80,105,Correct,Correct,1.01172610631101,304.557953445149,0.49,0.25,1.01172610631101,-0.0349167246458741,127.638424637461,0.0408163265306122,-151.119752145328,264.212612540721
663,42,7,p04,Datafile processing p04 Block 6 event 7,Drk,Esy,Rgt,Vert,Horz,87,0.4,0,52,44,42,10.349983988691,63,86,Correct,Correct,1.00682855111745,278.974923727885,0.44,0.23,1.00682855111745,-0.0306129893891276,125.223259189556,0.0681818181818182,138.268101532289,238.104261061823
664,42,8,p04,Datafile processing p04 Block 6 event 8,Drk,Hrd,Lft,Vert,Vert,112,0.58,0,72,64,62,11.0664693663007,88,113,Correct,Correct,1.02488996822439,306.894286885325,0.51,0.25,1.02488996822439,-0.0420296996341918,127.464653385272,0.0980392156862745,-164.312440819029,256.117152961179
665,42,9,p04,Datafile processing p04 Block 6 event 9,Drk,Esy,Rgt,Vert,Vert,83,0.39,0,48,44,41,11.578410573204,58,82,Correct,Correct,1.02921260067836,281.878070374388,0.41,0.24,1.02921260067836,-0.0663335026601573,129.853428236359,0.0731707317073171,142.2706993922,237.459244817828
666,42,10,p04,Datafile processing p04 Block 6 event 10,Drk,Hrd,Lft,Horz,Horz,92,0.38,0,53,42,41,8.75138066077087,66,92,Correct,Correct,1.00523804417385,280.009215130274,0.51,0.26,1.00523804417385,-0.00439666612212743,132.38067139122,0.137254901960784,-125.597250765647,244.53384222278
667,42,11,p04,Datafile processing p04 Block 6 event 11,Drk,Esy,Lft,Horz,Vert,92,0.42,0,57,47,44,10.8388530873618,70,92,Correct,Correct,1.00542031502398,280.500550160123,0.48,0.22,1.00542031502398,0.00043352853402311,128.815305146761,0.0833333333333333,-121.389863026689,250.754057377683
668,42,12,p04,Datafile processing p04 Block 6 event 12,Drk,Hrd,Lft,Horz,Vert,95,0.45,0,59,50,48,9.73834743180192,71,95,Correct,Correct,1.00417290434362,273.119390829821,0.47,0.24,1.00417290434362,0.00767143932121617,124.331030965762,0.234042553191489,-117.84252009597,247.432017921618
669,42,13,p04,Datafile processing p04 Block 6 event 13,Drk,Hrd,Rgt,Horz,Vert,86,0.42,0,52,47,44,12.6225918792811,64,85,Correct,Correct,1.00206024790822,297.751392813884,0.41,0.21,1.00206024790822,-0.0134553209079138,125.683144764989,0.0975609756097561,177.047179199996,237.069760509237
670,42,14,p04,Datafile processing p04 Block 6 event 14,Drk,Hrd,Rgt,Vert,Vert,99,0.56,0,66,59,59,11.346747512594,78,99,Correct,Correct,1.00227354100566,281.312791698283,0.4,0.21,1.00227354100566,-0.0177847020102862,130.159743870742,0.025,143.14945787945,240.795003842414
671,42,15,p04,Datafile processing p04 Block 6 event 15,Drk,Hrd,Rgt,Vert,Horz,89,0.44,0,55,49,46,10.5967755737288,64,89,Correct,Correct,1.00318587915574,283.980520874671,0.43,0.25,1.00318587915574,-0.0172037090564241,126.222767050757,0.0697674418604651,142.818785719135,240.792487204712
672,42,16,p04,Datafile processing p04 Block 6 event 16,Drk,Esy,Lft,Vert,Vert,100,0.44,0,58,49,47,10.2463745802148,72,99,Correct,Correct,1.00227044325615,311.174634438058,0.52,0.27,1.00227044325615,-0.00742778295823019,127.475412665396,0.115384615384615,-162.496602613064,260.381875708222
673,43,1,p05,Datafile processing p05 Block 1 event 1,Bri,Esy,Rgt,Horz,Vert,74,0.23,0,33,28,27,11.4312330360217,42,74,Correct,Correct,1.01423915910771,261.89108321051,0.47,0.32,1.01423915910771,-0.0465160396479373,104.861071287264,0.702127659574468,131.289760828894,225.655891124491
674,43,2,p05,Datafile processing p05 Block 1 event 2,Bri,Esy,Lft,Horz,Vert,94,0.35,0,53,40,40,8.2695398535665,66,99,Correct,Correct,1.0275999650553,261.574736788959,0.59,0.33,1.0275999650553,0.00656840508371221,92.3908618123208,0.135593220338983,-129.678369735128,225.192210084364
675,43,3,p05,Datafile processing p05 Block 1 event 3,Bri,Hrd,Lft,Vert,Vert,87,0.25,0,53,34,32,12.7254616397113,68,88,Correct,Correct,1.03967437573051,301.665527395841,0.56,0.2,1.03967437573051,0.00612024560750121,114.620201572999,0.910714285714286,-166.004982727367,251.134415590551
676,43,4,p05,Datafile processing p05 Block 1 event 4,Bri,Esy,Rgt,Horz,Horz,88,0.51,0,60,55,53,15.5419350157335,72,86,Correct,Correct,1.00357943065837,282.661216900079,0.33,0.14,1.00357943065837,0.000548750828175805,89.1169232058016,0.0606060606060606,150.363041321239,238.047329003971
677,43,5,p05,Datafile processing p05 Block 1 event 5,Bri,Hrd,Lft,Vert,Horz,83,0.36,0,48,40,39,11.9034015365185,59,83,Correct,Correct,1.00560840756435,310.34215415583,0.44,0.24,1.00560840756435,-0.0184485584603742,108.288892899496,0.886363636363636,-156.528927552813,266.00074402124
678,43,6,p05,Datafile processing p05 Block 1 event 6,Bri,Esy,Lft,Vert,Horz,73,0.29,0,41,35,33,14.7123664697317,54,74,Correct,Correct,1.03164417605423,309.596397724591,0.41,0.2,1.03164417605423,-0.0540507288242308,110.698613756557,0.902439024390244,-173.358201164635,254.590974806488
679,43,7,p05,Datafile processing p05 Block 1 event 7,Bri,Esy,Rgt,Vert,Horz,68,0.25,0,34,30,27,12.1066450913329,46,68,Correct,Correct,1.01819760624198,282.292547714488,0.41,0.22,1.01819760624198,-0.0510865880730861,103.916574444887,0.878048780487805,144.136403653202,240.057421823023
680,43,8,p05,Datafile processing p05 Block 1 event 8,Bri,Hrd,Lft,Horz,Vert,76,0.3,0,44,35,33,12.4615515088157,57,76,Correct,Correct,1.00272606651825,277.567324480761,0.43,0.19,1.00272606651825,-0.0166155272044062,90.3098574460522,0.116279069767442,-132.659187266103,241.310855266358
681,43,9,p05,Datafile processing p05 Block 1 event 9,Bri,Hrd,Rgt,Vert,Vert,83,0.23,0,35,28,26,10.3884726051311,53,85,Correct,Correct,1.04829034038834,297.597641255508,0.59,0.32,1.04829034038834,-0.0218781174862225,100.410292735294,0.949152542372881,149.152709842686,253.620176779025
682,43,10,p05,Datafile processing p05 Block 1 event 10,Bri,Hrd,Rgt,Horz,Vert,88,0.33,0,56,37,35,11.5349242737815,71,88,Correct,Correct,1.08895498884286,272.161833694832,0.53,0.17,1.08895498884286,0.0714951974726845,97.4652118757877,0.867924528301887,137.569957474781,228.35871117186
683,43,11,p05,Datafile processing p05 Block 1 event 11,Bri,Hrd,Lft,Horz,Horz,85,0.39,0,53,44,42,12.0403500010791,66,84,Correct,Correct,1.00426593520512,277.008767808505,0.42,0.18,1.00426593520512,-0.0208498166262142,94.6050448868937,0.80952380952381,-135.685037700885,238.366791267985
684,43,12,p05,Datafile processing p05 Block 1 event 12,Bri,Esy,Lft,Vert,Vert,85,0.33,0,48,39,37,12.3474803776148,59,84,Correct,Correct,1.00263062325608,301.260115371138,0.47,0.25,1.00263062325608,-0.00502927229395082,108.830427696242,0.851063829787234,-154.773135377117,255.251358634862
685,43,13,p05,Datafile processing p05 Block 1 event 13,Bri,Esy,Lft,Horz,Horz,79,0.31,0,46,37,35,12.721820109979,58,78,Correct,Correct,1.01094707497818,283.469891568395,0.43,0.2,1.01094707497818,-0.0188665133970518,94.1335158895675,0.837209302325581,-144.17104793794,242.425258333303
686,43,14,p05,Datafile processing p05 Block 1 event 14,Bri,Esy,Rgt,Vert,Vert,75,0.3,0,40,33,32,13.3952460666012,52,73,Correct,Correct,1.02357667129204,290.238765741414,0.41,0.21,1.02357667129204,-0.06060059700995,106.90170829474,0.853658536585366,142.709006826914,250.493074269357
687,43,15,p05,Datafile processing p05 Block 1 event 15,Bri,Hrd,Rgt,Vert,Horz,77,0.3,0,40,34,32,12.712954215806,53,76,Correct,Correct,1.02279311536266,289.464184477837,0.44,0.23,1.02279311536266,-0.0601232929200264,101.178849326493,0.818181818181818,135.374656706099,252.885192674233
688,43,16,p05,Datafile processing p05 Block 1 event 16,Bri,Hrd,Rgt,Horz,Horz,80,0.36,0,45,40,38,13.8822723190096,58,79,Correct,Correct,1.01865010233414,285.969498813497,0.41,0.21,1.01865010233414,-0.0483951190013856,93.9800203620881,0.658536585365854,149.624673544473,238.935454621554
689,44,1,p05,Datafile processing p05 Block 2 event 1,Drk,Hrd,Rgt,Horz,Horz,88,0.49,0,58,53,40,11.7081992196133,66,89,Correct,Correct,1.04156089178492,281.355007731548,0.49,0.23,1.04156089178492,0.0512882180214518,98.5076894751799,0.918367346938776,157.474591431702,228.936584929456
690,44,2,p05,Datafile processing p05 Block 2 event 2,Drk,Esy,Rgt,Horz,Horz,67,0.32,0,40,36,34,16.8221271923257,51,67,Correct,Correct,1.01303380589094,284.217066724529,0.33,0.16,1.01303380589094,-0.0410210810950413,96.7895589771593,0.575757575757576,168.160621926043,226.934307488676
691,44,3,p05,Datafile processing p05 Block 2 event 3,Drk,Hrd,Lft,Vert,Horz,75,0.32,0,44,38,35,13.8835055271924,56,78,Correct,Correct,1.02413047809325,292.250750262451,0.43,0.22,1.02413047809325,-0.00176437580769534,105.694522895311,0.837209302325581,-161.38716930976,239.273905133901
692,44,4,p05,Datafile processing p05 Block 2 event 4,Drk,Esy,Lft,Horz,Vert,69,0.25,0,38,31,28,12.7136159291051,50,68,Correct,Correct,1.00918314490396,273.028215349036,0.4,0.18,1.00918314490396,-0.0298431884103203,91.7360962324589,0.775,-126.293175599979,240.014523918773
693,44,5,p05,Datafile processing p05 Block 2 event 5,Drk,Hrd,Lft,Vert,Vert,73,0.26,0,40,33,30,13.720267544495,52,73,Correct,Correct,1.00505473197457,300.755236274757,0.43,0.21,1.00505473197457,-0.0172816664156692,114.477093827011,0.86046511627907,-178.422697892161,239.949011734507
694,44,6,p05,Datafile processing p05 Block 2 event 6,Drk,Esy,Rgt,Vert,Vert,68,0.24,0,34,28,25,12.7717389197929,46,68,Correct,Correct,1.02697065355411,275.817660934183,0.43,0.22,1.02697065355411,-0.0611886173480863,96.4777365950242,0.837209302325581,138.935708960083,235.013151654208
695,44,7,p05,Datafile processing p05 Block 2 event 7,Drk,Hrd,Rgt,Vert,Vert,70,0.28,0,37,32,30,12.2816074913109,47,70,Correct,Correct,1.04108309104694,277.547294261826,0.4,0.23,1.04108309104694,-0.0790821668401014,100.075620005378,0.8,139.088549917815,236.41029033308
696,44,8,p05,Datafile processing p05 Block 2 event 8,Drk,Esy,Lft,Vert,Vert,71,0.27,0,39,32,30,14.0308009999868,52,71,Correct,Correct,1.01242960166934,297.691902052285,0.41,0.19,1.01242960166934,-0.0162927176510002,105.538087671987,0.829268292682927,-157.117489327594,250.026300939525
697,44,9,p05,Datafile processing p05 Block 2 event 9,Drk,Hrd,Lft,Horz,Vert,68,0.26,0,38,31,28,11.6097514523644,52,67,Correct,Correct,1.00759300999924,258.653328744232,0.39,0.15,1.00759300999924,-0.0334347299821569,89.3219997557849,0.794871794871795,-121.775511097241,225.454316791896
698,44,10,p05,Datafile processing p05 Block 2 event 10,Drk,Esy,Rgt,Vert,Horz,75,0.41,0,49,44,41,16.7462936503982,60,75,Correct,Correct,1.03238519364005,270.845070183052,0.34,0.15,1.03238519364005,-0.0696363319521987,97.4640841098272,0.823529411764706,134.761806199333,229.394088630893
699,44,11,p05,Datafile processing p05 Block 2 event 11,Drk,Hrd,Rgt,Horz,Vert,64,0.25,0,34,29,27,15.5381724159754,46,63,Correct,Correct,1.01054275479189,295.485785447144,0.36,0.17,1.01054275479189,-0.0306112128443962,91.213912948245,0.666666666666667,167.328621711945,241.064191017068
700,44,12,p05,Datafile processing p05 Block 2 event 12,Drk,Esy,Lft,Horz,Horz,67,0.27,0,39,32,30,13.0517127721465,51,67,Correct,Correct,1.00601308122701,261.719186878953,0.37,0.16,1.00601308122701,-0.0246370684945216,93.6222155157686,0.756756756756757,-128.191070488236,226.181182474878
701,44,13,p05,Datafile processing p05 Block 2 event 13,Drk,Esy,Rgt,Horz,Vert,67,0.3,0,39,34,32,15.2596020201428,52,67,Correct,Correct,1.01102500555782,273.18850042242,0.35,0.15,1.01102500555782,-0.0220257168190404,91.4972211394259,0.628571428571429,159.113323915414,218.815425530836
702,44,14,p05,Datafile processing p05 Block 2 event 14,Drk,Hrd,Rgt,Vert,Horz,67,0.26,0,35,30,29,13.7243940801084,47,67,Correct,Correct,1.02004507872114,286.274998177675,0.38,0.2,1.02004507872114,-0.0500354939181691,103.444963371809,0.842105263157895,143.447488010193,243.859330759045
703,44,15,p05,Datafile processing p05 Block 2 event 15,Drk,Hrd,Lft,Horz,Horz,76,0.27,0,37,31,29,14.8186098607482,62,76,Correct,Incorrect,1.37449518438055,278.174677561181,0.47,0.14,1.37449518438055,0.180494793709552,90.7163135342784,0.914893617021277,-144.111798940959,235.404845027422
704,44,16,p05,Datafile processing p05 Block 2 event 16,Drk,Esy,Lft,Vert,Horz,65,0.24,0,36,30,28,16.2258381216763,48,65,Correct,Correct,1.01077967186792,303.666034412224,0.37,0.17,1.01077967186792,-0.0331580941339211,110.696669440897,0.864864864864865,-167.428483576555,249.916109037343
705,45,1,p05,Datafile processing p05 Block 3 event 1,Bri,Esy,Lft,Horz,Horz,70,0.32,0,43,37,35,13.3688393874392,55,70,Correct,Correct,1.0061060207913,257.78938281985,0.35,0.15,1.0061060207913,-0.00806958969163413,90.2111314205892,0.4,-127.305857187698,219.384373648686
706,45,2,p05,Datafile processing p05 Block 3 event 2,Bri,Hrd,Lft,Horz,Horz,63,0.25,0,44,33,31,16.3939815543055,53,61,Correct,Incorrect,1.01297745731897,228.437196037052,0.3,0.08,1.01297745731897,0.00147962087685362,94.6925096293506,1.03333333333333,120.06234829748,188.308878662612
707,45,3,p05,Datafile processing p05 Block 3 event 3,Bri,Hrd,Rgt,Horz,Horz,65,0.28,0,36,31,29,16.5059421790858,48,63,Correct,Correct,1.01637487721654,285.439833459364,0.34,0.15,1.01637487721654,-0.037980692108217,91.7351173191919,0.705882352941177,163.283906334122,232.329769348745
708,45,4,p05,Datafile processing p05 Block 3 event 4,Bri,Hrd,Rgt,Vert,Vert,76,0.29,0,44,35,31,14.4139449128052,55,76,Incorrect,Incorrect,1.00998678725161,317.664939727587,0.45,0.21,1.00998678725161,0.0225987244274633,114.856578863719,0.844444444444444,-167.055669869648,264.992128937098
709,45,5,p05,Datafile processing p05 Block 3 event 5,Bri,Hrd,Lft,Vert,Vert,79,0.38,0,50,43,41,15.1853731512117,61,78,Correct,Correct,1.00457020724613,298.015775527238,0.37,0.17,1.00457020724613,-0.00240092725825932,117.839884764017,0.864864864864865,-159.628990716031,248.070783090839
710,45,6,p05,Datafile processing p05 Block 3 event 6,Bri,Esy,Lft,Vert,Horz,73,0.31,0,43,37,35,14.875330637276,55,73,Correct,Correct,1.01081456940372,308.017789215323,0.38,0.18,1.01081456940372,-0.0285818676610363,108.068264897681,0.842105263157895,-159.268510210733,260.648604521513
711,45,7,p05,Datafile processing p05 Block 3 event 7,Bri,Esy,Rgt,Vert,Horz,71,0.33,0,42,36,33,14.3748583477023,55,71,Correct,Correct,1.02433513674487,282.405331527545,0.38,0.16,1.02433513674487,-0.0536005430821729,107.442932052132,0.868421052631579,136.683739864122,244.123976833889
712,45,8,p05,Datafile processing p05 Block 3 event 8,Bri,Esy,Rgt,Horz,Vert,74,0.34,0,42,37,36,15.0194460371701,56,72,Correct,Correct,1.02112039306132,284.473715349755,0.36,0.16,1.02112039306132,-0.0528224716694645,96.8546246460635,0.638888888888889,174.164305488751,222.094877992893
713,45,9,p05,Datafile processing p05 Block 3 event 9,Bri,Esy,Rgt,Vert,Vert,69,0.3,0,39,34,32,14.898550887426,52,68,Correct,Correct,1.02470374317666,284.576409351377,0.36,0.16,1.02470374317666,-0.0590412860215291,102.510269331632,0.888888888888889,134.548974044538,247.616176905676
714,45,10,p05,Datafile processing p05 Block 3 event 10,Bri,Hrd,Lft,Horz,Vert,88,0.51,0,62,56,54,15.0733572233467,73,87,Correct,Correct,1.01038967449802,267.921337123906,0.33,0.14,1.01038967449802,0.0135717285728166,101.976537695006,0.818181818181818,-124.293466548989,234.804192146434
715,45,11,p05,Datafile processing p05 Block 3 event 11,Bri,Hrd,Rgt,Horz,Vert,95,0.61,0,69,48,46,15.9721605991358,81,95,Correct,Correct,1.03266355588726,285.562062335398,0.49,0.14,1.03266355588726,-0.0169447904250263,89.5548819871719,0.775510204081633,173.536952086103,225.120316461645
716,45,12,p05,Datafile processing p05 Block 3 event 12,Bri,Esy,Lft,Vert,Vert,78,0.35,0,47,40,38,14.3589780496829,58,78,Correct,Correct,1.01315214554545,304.408772859294,0.4,0.2,1.01315214554545,0.0394260757988587,116.08257528562,0.9,-179.161119018164,244.160879339949
717,45,13,p05,Datafile processing p05 Block 3 event 13,Bri,Hrd,Rgt,Vert,Horz,83,0.44,0,52,47,46,13.985330256189,66,83,Correct,Correct,1.03336133800543,279.678876279579,0.37,0.17,1.03336133800543,-0.0714528752435737,104.453464590074,0.891891891891892,137.538788316603,239.557278468015
718,45,14,p05,Datafile processing p05 Block 3 event 14,Bri,Esy,Rgt,Horz,Horz,74,0.36,0,43,39,37,15.2656027541424,57,73,Correct,Correct,1.01731614566983,287.093331822796,0.36,0.16,1.01731614566983,-0.0423664428713746,91.0209197846973,0.388888888888889,170.045045273239,229.110740233917
719,45,15,p05,Datafile processing p05 Block 3 event 15,Bri,Hrd,Lft,Vert,Horz,77,0.36,0,48,42,39,15.6581005841415,61,77,Correct,Correct,1.00826100730603,298.03228376604,0.38,0.16,1.00826100730603,-0.0066332585114957,115.046107530927,0.868421052631579,-158.897575181774,247.719776322287
720,45,16,p05,Datafile processing p05 Block 3 event 16,Bri,Esy,Lft,Horz,Vert,75,0.34,0,46,39,38,12.9391374825028,58,75,Correct,Correct,1.00627203661295,268.017058811829,0.37,0.17,1.00627203661295,-0.00390977077197505,93.3298514053336,0.837837837837838,-126.516971009852,234.878457936038
721,46,1,p05,Datafile processing p05 Block 4 event 1,Drk,Hrd,Lft,Horz,Vert,100,0.61,0,73,65,65,12.8592129931231,84,100,Correct,Correct,1.01197561353414,256.022343824845,0.35,0.16,1.01197561353414,0.0117584280138767,95.3726444807738,0.828571428571429,-136.280032056011,213.523832588665
722,46,2,p05,Datafile processing p05 Block 4 event 2,Drk,Hrd,Lft,Vert,Vert,81,0.35,0,49,41,39,13.9823867725944,61,81,Correct,Correct,1.00803205916961,298.531950827845,0.42,0.2,1.00803205916961,0.0264577584683628,115.207336376114,0.880952380952381,-159.777871663972,247.406211819427
723,46,3,p05,Datafile processing p05 Block 4 event 3,Drk,Esy,Lft,Horz,Vert,76,0.35,0,47,40,38,14.1058430365876,58,75,Correct,Correct,1.00877851867279,277.780656196292,0.37,0.17,1.00877851867279,-0.0161320224138728,92.6641265560032,0.810810810810811,-131.461409913706,242.906725741901
